timestamp,stall,product,price
2026-01-01 00:00:00,stall_8,milk,2514.217646300664
2026-01-01 00:00:00,stall_8,tilapia,2716.4514135174627
2026-01-01 00:00:00,stall_8,banana,2263.904745194653
2026-01-01 00:00:00,stall_9,tomato,1502.3646946496426
2026-01-01 00:00:00,stall_9,milk,929.4015610610622
2026-01-01 00:00:00,stall_9,tilapia,2297.211292718802
2026-01-01 00:00:00,stall_9,banana,1130.1400125508535
2026-01-01 00:00:00,stall_10,tomato,794.7049969404286
2026-01-01 00:00:00,stall_10,milk,2030.0031670888068
2026-01-01 00:00:00,stall_10,tilapia,1976.1370487475542
2026-01-01 00:00:00,stall_10,banana,1572.7349694629215
2026-01-01 00:00:00,stall_11,tomato,2445.6976859739425
2026-01-01 00:00:00,stall_11,milk,2404.3363155458946
2026-01-01 00:00:00,stall_11,tilapia,2583.0697418640184
2026-01-01 00:00:00,stall_11,banana,2831.7794218142626
2026-01-01 01:00:00,stall_0,tomato,1351.3652810767483
2026-01-01 01:00:00,stall_0,milk,2949.5252326722475
2026-01-01 01:00:00,stall_0,tilapia,1584.2145398109649
2026-01-01 01:00:00,stall_0,banana,1159.303548136311
2026-01-01 01:00:00,stall_1,tomato,962.6277393197971
2026-01-01 01:00:00,stall_1,milk,1011.2947844662224
2026-01-01 01:00:00,stall_1,tilapia,1999.018145802705
2026-01-01 01:00:00,stall_1,banana,1746.2207110163024
2026-01-01 01:00:00,stall_2,tomato,1935.3439866115536
2026-01-01 01:00:00,stall_2,milk,1070.2567681711635
2026-01-01 01:00:00,stall_2,tilapia,801.5254614516238
2026-01-01 01:00:00,stall_2,banana,1275.993301361916
2026-01-01 01:00:00,stall_3,tomato,881.8888140927227
2026-01-01 01:00:00,stall_3,milk,1653.9253583752047
2026-01-01 01:00:00,stall_3,tilapia,1603.0354131053768
2026-01-01 01:00:00,stall_3,banana,1998.3862358108852
2026-01-01 01:00:00,stall_4,tomato,2656.880605990854
2026-01-01 01:00:00,stall_4,milk,1089.6874016712272
2026-01-01 01:00:00,stall_4,tilapia,2453.8118043170066
2026-01-01 01:00:00,stall_4,banana,1538.5741246119687
2026-01-01 01:00:00,stall_5,tomato,2214.6566285994722
2026-01-01 01:00:00,stall_5,milk,1211.5848747723524
2026-01-01 01:00:00,stall_5,tilapia,1932.147834831379
2026-01-01 01:00:00,stall_5,banana,1593.4961791344235
2026-01-01 01:00:00,stall_6,tomato,2104.6715775356033
2026-01-01 01:00:00,stall_6,milk,1442.111007744059
2026-01-01 01:00:00,stall_6,tilapia,2779.1570881985012
2026-01-01 01:00:00,stall_6,banana,1738.411764002442
2026-01-01 01:00:00,stall_7,tomato,1801.766974094215
2026-01-01 01:00:00,stall_7,milk,1241.125354818431
2026-01-01 01:00:00,stall_7,tilapia,1395.3363522093093
2026-01-01 01:00:00,stall_7,banana,1377.9835397737781
2026-01-01 01:00:00,stall_8,tomato,1347.049335710232
2026-01-01 01:00:00,stall_8,milk,2836.6309843671734
2026-01-01 01:00:00,stall_8,tilapia,2493.0349261706033
2026-01-01 01:00:00,stall_8,banana,1661.5421092253748
2026-01-01 01:00:00,stall_9,tomato,2033.2605958337974
2026-01-01 01:00:00,stall_9,milk,2389.942310830765
2026-01-01 01:00:00,stall_9,tilapia,1010.5761661714031
2026-01-01 01:00:00,stall_9,banana,1668.7679682606904
2026-01-01 01:00:00,stall_10,tomato,1966.965152380389
2026-01-01 01:00:00,stall_10,milk,3064.5894956645766
2026-01-01 01:00:00,stall_10,tilapia,1163.9779434021052
2026-01-01 01:00:00,stall_10,banana,1049.690390267132
2026-01-01 01:00:00,stall_11,tomato,1045.0356318831605
2026-01-01 01:00:00,stall_11,milk,1287.3600914306624
2026-01-01 01:00:00,stall_11,tilapia,2423.695003348646
2026-01-01 01:00:00,stall_11,banana,1901.4016915736117
2026-01-01 02:00:00,stall_0,tomato,2616.580000495621
2026-01-01 02:00:00,stall_0,milk,1911.2309725936434
2026-01-01 02:00:00,stall_0,tilapia,2961.3355443014357
2026-01-01 02:00:00,stall_0,banana,1232.3790861982127
2026-01-01 02:00:00,stall_1,tomato,2563.550888217183
2026-01-01 02:00:00,stall_1,milk,2068.3804602928294
2026-01-01 02:00:00,stall_1,tilapia,1530.4308855594236
2026-01-01 02:00:00,stall_1,banana,1147.4126638263963
2026-01-01 02:00:00,stall_2,tomato,1739.9235592270504
2026-01-01 02:00:00,stall_2,milk,1179.2398297648515
2026-01-01 02:00:00,stall_2,tilapia,2007.451588585395
2026-01-01 02:00:00,stall_2,banana,1863.1787223788556
2026-01-01 02:00:00,stall_3,tomato,1876.678542605171
2026-01-01 02:00:00,stall_3,milk,869.2080966001548
2026-01-01 02:00:00,stall_3,tilapia,952.1876660695414
2026-01-01 02:00:00,stall_3,banana,2819.2080989698907
2026-01-01 02:00:00,stall_4,tomato,2391.6887639429206
2026-01-01 02:00:00,stall_4,milk,2478.809031908966
2026-01-01 02:00:00,stall_4,tilapia,2092.4095012408247
2026-01-01 02:00:00,stall_4,banana,1628.6985224603375
2026-01-01 02:00:00,stall_5,tomato,3127.144222841421
2026-01-01 02:00:00,stall_5,milk,2593.598765868798
2026-01-01 02:00:00,stall_5,tilapia,2724.5535518362926
2026-01-01 02:00:00,stall_5,banana,1042.8188106972898
2026-01-01 02:00:00,stall_6,tomato,2484.7667265177106
2026-01-01 02:00:00,stall_6,milk,2365.4236927626157
2026-01-01 02:00:00,stall_6,tilapia,2321.3698570852966
2026-01-01 02:00:00,stall_6,banana,1043.203233529355
2026-01-01 02:00:00,stall_7,tomato,2720.5249341649906
2026-01-01 02:00:00,stall_7,milk,1868.1282614426848
2026-01-01 02:00:00,stall_7,tilapia,2641.758857012537
2026-01-01 02:00:00,stall_7,banana,2549.1075611946576
2026-01-01 02:00:00,stall_8,tomato,1611.0362463436238
2026-01-01 02:00:00,stall_8,milk,1571.7094068930217
2026-01-01 02:00:00,stall_8,tilapia,1752.8652937226707
2026-01-01 02:00:00,stall_8,banana,2682.2619410424486
2026-01-01 02:00:00,stall_9,tomato,2239.189393141629
2026-01-01 02:00:00,stall_9,milk,1923.542233243493
2026-01-01 02:00:00,stall_9,tilapia,2977.496530962416
2026-01-01 02:00:00,stall_9,banana,1370.4831762538965
2026-01-01 02:00:00,stall_10,tomato,2638.597801034041
2026-01-01 02:00:00,stall_10,milk,2206.832024814124
2026-01-01 02:00:00,stall_10,tilapia,2270.021611657975
2026-01-01 02:00:00,stall_10,banana,1373.6809623350305
2026-01-01 02:00:00,stall_11,tomato,2095.6919295792213
2026-01-01 02:00:00,stall_11,milk,2215.4652397822733
2026-01-01 02:00:00,stall_11,tilapia,2599.602205113023
2026-01-01 02:00:00,stall_11,banana,2302.268477193905
2026-01-01 03:00:00,stall_0,tomato,2364.6856909679336
2026-01-01 03:00:00,stall_0,milk,1823.3366294619311
2026-01-01 03:00:00,stall_0,tilapia,1038.0493183950412
2026-01-01 03:00:00,stall_0,banana,2546.6529086518767
2026-01-01 03:00:00,stall_1,tomato,2339.1431458271895
2026-01-01 03:00:00,stall_1,milk,1845.5204358909516
2026-01-01 03:00:00,stall_1,tilapia,1411.4681779489615
2026-01-01 03:00:00,stall_1,banana,2868.605098703346
2026-01-01 03:00:00,stall_2,tomato,1662.7026916454895
2026-01-01 03:00:00,stall_2,milk,2584.100553145406
2026-01-01 03:00:00,stall_2,tilapia,2093.397312063165
2026-01-01 03:00:00,stall_2,banana,1835.0744064569499
2026-01-01 03:00:00,stall_3,tomato,3071.109039999455
2026-01-01 03:00:00,stall_3,milk,2163.8375796876867
2026-01-01 03:00:00,stall_3,tilapia,3005.413068685957
2026-01-01 03:00:00,stall_3,banana,1161.5754901253374
2026-01-01 03:00:00,stall_4,tomato,2086.1839613901816
2026-01-01 03:00:00,stall_4,milk,2735.550877472579
2026-01-01 03:00:00,stall_4,tilapia,2794.4211677958933
2026-01-01 03:00:00,stall_4,banana,1201.721218743587
2026-01-01 03:00:00,stall_5,tomato,2347.680793053023
2026-01-01 03:00:00,stall_5,milk,3139.4338698467704
2026-01-01 03:00:00,stall_5,tilapia,1994.6055622879965
2026-01-01 03:00:00,stall_5,banana,1453.6988772469422
2026-01-01 03:00:00,stall_6,tomato,1677.1190820758861
2026-01-01 03:00:00,stall_6,milk,769.7212362757729
2026-01-01 03:00:00,stall_6,tilapia,1694.77331112795
2026-01-01 03:00:00,stall_6,banana,2693.521324711823
2026-01-01 03:00:00,stall_7,tomato,1674.6825439188187
2026-01-01 03:00:00,stall_7,milk,1646.5891251284684
2026-01-01 03:00:00,stall_7,tilapia,1601.9289062746782
2026-01-01 03:00:00,stall_7,banana,1187.469619363634
2026-01-01 03:00:00,stall_8,tomato,1935.9000788491976
2026-01-01 03:00:00,stall_8,milk,1635.8829016005438
2026-01-01 03:00:00,stall_8,tilapia,1870.9411317892623
2026-01-01 03:00:00,stall_8,banana,2041.511639323587
2026-01-01 03:00:00,stall_9,tomato,2607.1782694006174
2026-01-01 03:00:00,stall_9,milk,1499.187132391159
2026-01-01 03:00:00,stall_9,tilapia,2995.094335066538
2026-01-01 03:00:00,stall_9,banana,1835.8263145318106
2026-01-01 03:00:00,stall_10,tomato,2236.7012142320764
2026-01-01 03:00:00,stall_10,milk,2530.1845474554834
2026-01-01 03:00:00,stall_10,tilapia,1049.9578760075576
2026-01-01 03:00:00,stall_10,banana,1874.3113259848835
2026-01-01 03:00:00,stall_11,tomato,1022.6346343290352
2026-01-01 03:00:00,stall_11,milk,1810.3859533476545
2026-01-01 03:00:00,stall_11,tilapia,1716.9928135892003
2026-01-01 03:00:00,stall_11,banana,1821.1250223286604
2026-01-01 04:00:00,stall_0,tomato,1330.5109640357402
2026-01-01 04:00:00,stall_0,milk,2771.9380028489677
2026-01-01 04:00:00,stall_0,tilapia,1455.9296634094474
2026-01-01 04:00:00,stall_0,banana,1457.2739641970243
2026-01-01 04:00:00,stall_1,tomato,1217.627301294695
2026-01-01 04:00:00,stall_1,milk,1930.474580378459
2026-01-01 04:00:00,stall_1,tilapia,1184.3987276258872
2026-01-01 04:00:00,stall_1,banana,1949.9105820017962
2026-01-01 04:00:00,stall_2,tomato,1121.6264741749224
2026-01-01 04:00:00,stall_2,milk,1247.456843860292
2026-01-01 04:00:00,stall_2,tilapia,1164.8999849554846
2026-01-01 04:00:00,stall_2,banana,1423.9953141361614
2026-01-01 04:00:00,stall_3,tomato,2948.2798587235234
2026-01-01 04:00:00,stall_3,milk,1758.2062254984448
2026-01-01 04:00:00,stall_3,tilapia,1173.335937110827
2026-01-01 04:00:00,stall_3,banana,2366.960141513618
2026-01-01 04:00:00,stall_4,tomato,901.5258457860687
2026-01-01 04:00:00,stall_4,milk,776.3368877550611
2026-01-01 04:00:00,stall_4,tilapia,2033.5969095090684
2026-01-01 04:00:00,stall_4,banana,3027.09032488867
2026-01-01 04:00:00,stall_5,tomato,1439.9858561478823
2026-01-01 04:00:00,stall_5,milk,1679.6217249229305
2026-01-01 04:00:00,stall_5,tilapia,1441.500421133987
2026-01-01 04:00:00,stall_5,banana,1727.2607149461778
2026-01-01 04:00:00,stall_6,tomato,1650.9884493475217
2026-01-01 04:00:00,stall_6,milk,3114.874405470526
2026-01-01 04:00:00,stall_6,tilapia,1230.7552649607483
2026-01-01 04:00:00,stall_6,banana,2093.970433323332
2026-01-01 04:00:00,stall_7,tomato,2502.2526789507615
2026-01-01 04:00:00,stall_7,milk,790.4845891325991
2026-01-01 04:00:00,stall_7,tilapia,2071.345649720294
2026-01-01 04:00:00,stall_7,banana,1219.414651697407
2026-01-01 04:00:00,stall_8,tomato,3020.034782438314
2026-01-01 04:00:00,stall_8,milk,1763.8087454592403
2026-01-01 04:00:00,stall_8,tilapia,1196.933687498537
2026-01-01 04:00:00,stall_8,banana,2489.054413369824
2026-01-01 04:00:00,stall_9,tomato,1928.137313128317
2026-01-01 04:00:00,stall_9,milk,2110.915638654814
2026-01-01 04:00:00,stall_9,tilapia,2394.200674668769
2026-01-01 04:00:00,stall_9,banana,734.4081636243417
2026-01-01 04:00:00,stall_10,tomato,3091.8699369543106
2026-01-01 04:00:00,stall_10,milk,2178.0659302907334
2026-01-01 04:00:00,stall_10,tilapia,2042.6823873559238
2026-01-01 04:00:00,stall_10,banana,2743.1882534250735
2026-01-01 04:00:00,stall_11,tomato,1652.2287585783251
2026-01-01 04:00:00,stall_11,milk,812.8887414244919
2026-01-01 04:00:00,stall_11,tilapia,2120.3259552332274
2026-01-01 04:00:00,stall_11,banana,1964.4469008452556
2026-01-01 05:00:00,stall_0,tomato,1551.444850730771
2026-01-01 05:00:00,stall_0,milk,1686.4707038711938
2026-01-01 05:00:00,stall_0,tilapia,1482.6268600714739
2026-01-01 05:00:00,stall_0,banana,1938.0163424305822
2026-01-01 05:00:00,stall_1,tomato,3060.6438315993637
2026-01-01 05:00:00,stall_1,milk,1093.8461201841983
2026-01-01 05:00:00,stall_1,tilapia,1416.2570457628872
2026-01-01 05:00:00,stall_1,banana,912.1413556558205
2026-01-01 05:00:00,stall_2,tomato,2007.9787714493052
2026-01-01 05:00:00,stall_2,milk,2201.426811954407
2026-01-01 05:00:00,stall_2,tilapia,1031.3845153000507
2026-01-01 05:00:00,stall_2,banana,1996.9096267086645
2026-01-01 05:00:00,stall_3,tomato,1622.9775557907333
2026-01-01 05:00:00,stall_3,milk,2835.7513885076805
2026-01-01 05:00:00,stall_3,tilapia,2169.175689252909
2026-01-01 05:00:00,stall_3,banana,2010.9832724935413
2026-01-01 05:00:00,stall_4,tomato,1126.8599914585343
2026-01-01 05:00:00,stall_4,milk,1249.714519442011
2026-01-01 05:00:00,stall_4,tilapia,1612.9591326702273
2026-01-01 05:00:00,stall_4,banana,2215.074888019004
2026-01-01 05:00:00,stall_5,tomato,2632.620748690269
2026-01-01 05:00:00,stall_5,milk,2379.071059906206
2026-01-01 05:00:00,stall_5,tilapia,2467.847402275758
2026-01-01 05:00:00,stall_5,banana,1719.7701272426286
2026-01-01 05:00:00,stall_6,tomato,3368.908773401396
2026-01-01 05:00:00,stall_6,milk,941.4264409567022
2026-01-01 05:00:00,stall_6,tilapia,2563.823279000095
2026-01-01 05:00:00,stall_6,banana,2304.9399326341845
2026-01-01 05:00:00,stall_7,tomato,926.4850889764791
2026-01-01 05:00:00,stall_7,milk,1639.3108028123918
2026-01-01 05:00:00,stall_7,tilapia,3327.6817973718516
2026-01-01 05:00:00,stall_7,banana,2043.474122493278
2026-01-01 05:00:00,stall_8,tomato,2513.758923253862
2026-01-01 05:00:00,stall_8,milk,2259.200061704561
2026-01-01 05:00:00,stall_8,tilapia,1940.7440390736506
2026-01-01 05:00:00,stall_8,banana,930.0523299893979
2026-01-01 05:00:00,stall_9,tomato,2219.8197430290948
2026-01-01 05:00:00,stall_9,milk,2082.2623332695866
2026-01-01 05:00:00,stall_9,tilapia,1511.3344605209193
2026-01-01 05:00:00,stall_9,banana,2401.5026109789583
2026-01-01 05:00:00,stall_10,tomato,2429.0385828557237
2026-01-01 05:00:00,stall_10,milk,1982.2654046355533
2026-01-01 05:00:00,stall_10,tilapia,948.4657123330159
2026-01-01 05:00:00,stall_10,banana,941.9810966380069
2026-01-01 05:00:00,stall_11,tomato,2222.315821165883
2026-01-01 05:00:00,stall_11,milk,2939.3366424392393
2026-01-01 05:00:00,stall_11,tilapia,1697.537202657024
2026-01-01 05:00:00,stall_11,banana,1674.079676004005
2026-01-01 06:00:00,stall_0,tomato,2667.449675772192
2026-01-01 06:00:00,stall_0,milk,3523.9726682163932
2026-01-01 06:00:00,stall_0,tilapia,1846.3815437424373
2026-01-01 06:00:00,stall_0,banana,2456.105481286317
2026-01-01 06:00:00,stall_1,tomato,1097.3076889593333
2026-01-01 06:00:00,stall_1,milk,1478.86671403912
2026-01-01 06:00:00,stall_1,tilapia,1246.782718408994
2026-01-01 06:00:00,stall_1,banana,1058.3425511309067
2026-01-01 06:00:00,stall_2,tomato,1848.749320878487
2026-01-01 06:00:00,stall_2,milk,2311.345177380746
2026-01-01 06:00:00,stall_2,tilapia,3451.9852360756845
2026-01-01 06:00:00,stall_2,banana,1069.2659217684625
2026-01-01 06:00:00,stall_3,tomato,3408.721275745881
2026-01-01 06:00:00,stall_3,milk,2079.5365472957947
2026-01-01 06:00:00,stall_3,tilapia,1473.453038196509
2026-01-01 06:00:00,stall_3,banana,1631.991381086513
2026-01-01 06:00:00,stall_4,tomato,2531.4007598878325
2026-01-01 06:00:00,stall_4,milk,1949.3551368886287
2026-01-01 06:00:00,stall_4,tilapia,1197.5838905407754
2026-01-01 06:00:00,stall_4,banana,1442.8338221004624
2026-01-01 06:00:00,stall_5,tomato,1498.1812089397488
2026-01-01 06:00:00,stall_5,milk,3596.567501615144
2026-01-01 06:00:00,stall_5,tilapia,3589.160442636272
2026-01-01 06:00:00,stall_5,banana,1260.335163594941
2026-01-01 06:00:00,stall_6,tomato,2874.592206358511
2026-01-01 06:00:00,stall_6,milk,1371.095576906365
2026-01-01 06:00:00,stall_6,tilapia,1305.231811591624
2026-01-01 06:00:00,stall_6,banana,2240.246269277793
2026-01-01 06:00:00,stall_7,tomato,2003.9188579634833
2026-01-01 06:00:00,stall_7,milk,2792.2523501178957
2026-01-01 06:00:00,stall_7,tilapia,1332.6087420649865
2026-01-01 06:00:00,stall_7,banana,3539.5235394668935
2026-01-01 06:00:00,stall_8,tomato,2971.2498417312822
2026-01-01 06:00:00,stall_8,milk,1938.8660741933452
2026-01-01 06:00:00,stall_8,tilapia,1797.093974729896
2026-01-01 06:00:00,stall_8,banana,1609.7199103602845
2026-01-01 06:00:00,stall_9,tomato,1818.5896945277436
2026-01-01 06:00:00,stall_9,milk,1490.5181263177967
2026-01-01 06:00:00,stall_9,tilapia,1176.3668640230917
2026-01-01 06:00:00,stall_9,banana,2066.1507849089694
2026-01-01 06:00:00,stall_10,tomato,2538.984017927018
2026-01-01 06:00:00,stall_10,milk,1813.645314392054
2026-01-01 06:00:00,stall_10,tilapia,2091.8803397926704
2026-01-01 06:00:00,stall_10,banana,3274.528744551987
2026-01-01 06:00:00,stall_11,tomato,2733.597715008864
2026-01-01 06:00:00,stall_11,milk,3165.0567051916532
2026-01-01 06:00:00,stall_11,tilapia,3077.7025346729347
2026-01-01 06:00:00,stall_11,banana,2615.8222588242047
2026-01-01 07:00:00,stall_0,tomato,2424.8831689271565
2026-01-01 07:00:00,stall_0,milk,3347.672390353145
2026-01-01 07:00:00,stall_0,tilapia,1043.7122860202985
2026-01-01 07:00:00,stall_0,banana,1132.9102553333921
2026-01-01 07:00:00,stall_1,tomato,2406.6131968031436
2026-01-01 07:00:00,stall_1,milk,3144.399529889562
2026-01-01 07:00:00,stall_1,tilapia,1795.8996913930982
2026-01-01 07:00:00,stall_1,banana,1629.8673523859932
2026-01-01 07:00:00,stall_2,tomato,3383.1655233892557
2026-01-01 07:00:00,stall_2,milk,1569.3779790776296
2026-01-01 07:00:00,stall_2,tilapia,2370.351421576992
2026-01-01 07:00:00,stall_2,banana,1228.0780126804987
2026-01-01 07:00:00,stall_3,tomato,2494.0321324781316
2026-01-01 07:00:00,stall_3,milk,1775.2594683904965
2026-01-01 07:00:00,stall_3,tilapia,2761.607835163458
2026-01-01 07:00:00,stall_3,banana,3325.5374538327687
2026-01-01 07:00:00,stall_4,tomato,981.8175791141966
2026-01-01 07:00:00,stall_4,milk,2257.1177076296144
2026-01-01 07:00:00,stall_4,tilapia,2183.0272278808807
2026-01-01 07:00:00,stall_4,banana,2057.9189244039267
2026-01-01 07:00:00,stall_5,tomato,3413.7135431758347
2026-01-01 07:00:00,stall_5,milk,3466.198920700554
2026-01-01 07:00:00,stall_5,tilapia,1287.3812352183463
2026-01-01 07:00:00,stall_5,banana,804.8108123964045
2026-01-01 07:00:00,stall_6,tomato,1657.47035218864
2026-01-01 07:00:00,stall_6,milk,2895.2959280327195
2026-01-01 07:00:00,stall_6,tilapia,1826.0391992844486
2026-01-01 07:00:00,stall_6,banana,3220.114884459918
2026-01-01 07:00:00,stall_7,tomato,1773.3204660844403
2026-01-01 07:00:00,stall_7,milk,2966.3320058574595
2026-01-01 07:00:00,stall_7,tilapia,1237.075619648368
2026-01-01 07:00:00,stall_7,banana,2643.9343771382523
2026-01-01 07:00:00,stall_8,tomato,1749.7612422604602
2026-01-01 07:00:00,stall_8,milk,1220.2757765541799
2026-01-01 07:00:00,stall_8,tilapia,3087.3665201576505
2026-01-01 07:00:00,stall_8,banana,2350.7255660621627
2026-01-01 07:00:00,stall_9,tomato,1767.7212735578084
2026-01-01 07:00:00,stall_9,milk,2091.7475025570957
2026-01-01 07:00:00,stall_9,tilapia,1312.8534665538418
2026-01-01 07:00:00,stall_9,banana,998.8126999335237
2026-01-01 07:00:00,stall_10,tomato,1965.5084252565528
2026-01-01 07:00:00,stall_10,milk,2309.619074975808
2026-01-01 07:00:00,stall_10,tilapia,1475.9386807631047
2026-01-01 07:00:00,stall_10,banana,2983.6360104236983
2026-01-01 07:00:00,stall_11,tomato,3153.37505436297
2026-01-01 07:00:00,stall_11,milk,2130.4524894116735
2026-01-01 07:00:00,stall_11,tilapia,1079.7550899263135
2026-01-01 07:00:00,stall_11,banana,2583.3358307386447
2026-01-01 08:00:00,stall_0,tomato,1810.4700488380051
2026-01-01 08:00:00,stall_0,milk,1248.8039327742208
2026-01-01 08:00:00,stall_0,tilapia,1748.7220953089434
2026-01-01 08:00:00,stall_0,banana,1799.0771602039845
2026-01-01 08:00:00,stall_1,tomato,2129.7821687739643
2026-01-01 08:00:00,stall_1,milk,2650.2228626738843
2026-01-01 08:00:00,stall_1,tilapia,1691.296139435211
2026-01-01 08:00:00,stall_1,banana,1021.2853110861985
2026-01-01 08:00:00,stall_2,tomato,2102.7081238155533
2026-01-01 08:00:00,stall_2,milk,1678.585494122852
2026-01-01 08:00:00,stall_2,tilapia,3210.1294933506124
2026-01-01 08:00:00,stall_2,banana,970.1707075344676
2026-01-01 08:00:00,stall_3,tomato,1046.1800833778643
2026-01-01 08:00:00,stall_3,milk,2917.2557635673656
2026-01-01 08:00:00,stall_3,tilapia,2161.2976013907787
2026-01-01 08:00:00,stall_3,banana,2626.1326875172226
2026-01-01 08:00:00,stall_4,tomato,856.6002159538672
2026-01-01 08:00:00,stall_4,milk,1869.1549902375396
2026-01-01 08:00:00,stall_4,tilapia,1486.4572406253856
2026-01-01 08:00:00,stall_4,banana,1037.0673882337112
2026-01-01 08:00:00,stall_5,tomato,1225.510580049025
2026-01-01 08:00:00,stall_5,milk,2778.3192573138344
2026-01-01 08:00:00,stall_5,tilapia,1228.2611936234955
2026-01-01 08:00:00,stall_5,banana,1179.4290327048393
2026-01-01 08:00:00,stall_6,tomato,2225.759888806285
2026-01-01 08:00:00,stall_6,milk,2722.8333759099132
2026-01-01 08:00:00,stall_6,tilapia,2327.2859497069835
2026-01-01 08:00:00,stall_6,banana,3179.6364457277027
2026-01-01 08:00:00,stall_7,tomato,2684.3480597776647
2026-01-01 08:00:00,stall_7,milk,2492.6385599041264
2026-01-01 08:00:00,stall_7,tilapia,3088.938458312746
2026-01-01 08:00:00,stall_7,banana,2816.98029445723
2026-01-01 08:00:00,stall_8,tomato,2456.7646356888276
2026-01-01 08:00:00,stall_8,milk,2317.786419794433
2026-01-01 08:00:00,stall_8,tilapia,948.2064702140589
2026-01-01 08:00:00,stall_8,banana,1407.312468941848
2026-01-01 08:00:00,stall_9,tomato,1611.8599253885102
2026-01-01 08:00:00,stall_9,milk,1533.61732874058
2026-01-01 08:00:00,stall_9,tilapia,2923.959759014502
2026-01-01 08:00:00,stall_9,banana,2120.2740589935092
2026-01-01 08:00:00,stall_10,tomato,2406.995580433375
2026-01-01 08:00:00,stall_10,milk,3759.909608849659
2026-01-01 08:00:00,stall_10,tilapia,2232.610407925288
2026-01-01 08:00:00,stall_10,banana,2201.944748762039
2026-01-01 08:00:00,stall_11,tomato,884.8148815782661
2026-01-01 08:00:00,stall_11,milk,2220.461071672216
2026-01-01 08:00:00,stall_11,tilapia,2831.9544486607333
2026-01-01 08:00:00,stall_11,banana,1821.4287692993516
2026-01-01 09:00:00,stall_0,tomato,2038.0134740414474
2026-01-01 09:00:00,stall_0,milk,1084.6482485170457
2026-01-01 09:00:00,stall_0,tilapia,2238.4001708129945
2026-01-01 09:00:00,stall_0,banana,2624.5848423323455
2026-01-01 09:00:00,stall_1,tomato,3353.556692264462
2026-01-01 09:00:00,stall_1,milk,1773.3186836688553
2026-01-01 09:00:00,stall_1,tilapia,2599.68706537705
2026-01-01 09:00:00,stall_1,banana,1441.0722768734634
2026-01-01 09:00:00,stall_2,tomato,2576.8028564669717
2026-01-01 09:00:00,stall_2,milk,1275.98678774706
2026-01-01 09:00:00,stall_2,tilapia,2783.8994708389273
2026-01-01 09:00:00,stall_2,banana,1660.598277444573
2026-01-01 09:00:00,stall_3,tomato,1458.0842880964963
2026-01-01 09:00:00,stall_3,milk,1914.2433886714427
2026-01-01 09:00:00,stall_3,tilapia,2938.199276196624
2026-01-01 09:00:00,stall_3,banana,2036.0830363188736
2026-01-01 09:00:00,stall_4,tomato,2081.26433950601
2026-01-01 09:00:00,stall_4,milk,2083.6201572341824
2026-01-01 09:00:00,stall_4,tilapia,1575.4346011538003
2026-01-01 09:00:00,stall_4,banana,1803.7205802450014
2026-01-01 09:00:00,stall_5,tomato,1365.3867220768582
2026-01-01 09:00:00,stall_5,milk,1821.5295190225238
2026-01-01 09:00:00,stall_5,tilapia,953.0569469014855
2026-01-01 09:00:00,stall_5,banana,2033.313983204245
2026-01-01 09:00:00,stall_6,tomato,2826.062283542149
2026-01-01 09:00:00,stall_6,milk,1533.9672836002778
2026-01-01 09:00:00,stall_6,tilapia,2331.652385941847
2026-01-01 09:00:00,stall_6,banana,1106.9365874373793
